PROBEID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
209513_s_at	HSDL2	hydroxysteroid dehydrogenase like 2	0.996837484385641	4.55781664198439	3.5673404935325	0.00248270665851458	0.0197861775649786	-2.23671675145576
209514_s_at	RAB27A	RAB27A, member RAS oncogene family	1.16290259372381	6.80899555640147	4.66602866099583	0.000241830994619213	0.00314114649865865	0.0914854854614209
209515_s_at	RAB27A	RAB27A, member RAS oncogene family	0.555494851918306	6.21830905238158	3.30319235257552	0.00436251248915281	0.0309486997121273	-2.79142625628185
209516_at	SMYD5	SMYD family member 5	-0.0668319676550597	2.75156281382434	-0.847109624781058	0.409111494826843	0.676371875553836	-6.827210684688
209517_s_at	ASH2L	ASH2 like histone lysine methyltransferase complex subunit	-0.554444224595633	7.92622418678539	-4.50038177635666	0.000341916531056489	0.00413173864508229	-0.257481571760314
209518_at	SMARCD1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	-0.0117040583368784	4.31877257498438	-0.0941627175740913	0.926119368045588	1	-7.19301100923498
209519_at	NCBP1	nuclear cap binding protein subunit 1	0.000849677650981207	2.23661668264115	0.577931814293144	0.571151447184662	0.831447553251181	-7.0232643107028
209520_s_at	NCBP1	nuclear cap binding protein subunit 1	-0.0446716751404814	7.23443207935114	-0.187573052731315	0.853509633278707	1	-7.17914644630668
209521_s_at	AMOT	angiomotin	0	2.23619184381566	0	1	1	-7.19768722571472
209522_s_at	CRAT	carnitine O-acetyltransferase	-0.186696117543711	4.96424431072083	-1.6350269441455	0.121066188622245	0.37931916213013	-5.89166661754907
209523_at	TAF2	TATA-box binding protein associated factor 2	-0.373751465969733	7.9053718568313	-1.4969506213004	0.153380674885463	0.441860322585976	-6.08995350649547
209524_at	HDGFL3	HDGF like 3	0.490332542466669	4.88914145880395	1.27932788211208	0.218564771088633	0.54210583194212	-6.37486513911714
209525_at	HDGFL3	HDGF like 3	-0.0695493499682414	2.27096651879978	-1.12800295190558	0.27553148523538	0.618793397046963	-6.55132411090555
209526_s_at	HDGFL3	HDGF like 3	0.596752918140705	4.77482344738513	1.88911872121692	0.0766684339151477	0.276395844188843	-5.49506983471487
209527_at	EXOSC2	exosome component 2	-0.214279066391944	2.392257103925	-1.19265497202776	0.249954697950664	0.58758735461912	-6.47820946733773
209528_s_at	TELO2	telomere maintenance 2	0.0888544097424977	3.68608633202445	1.46490052131566	0.161832581329373	0.45588351052263	-6.13409815771434
209529_at	PLPP2	phospholipid phosphatase 2	0	2.23619184381566	0	1	1	-7.19768722571472
209530_at	CACNB3	calcium voltage-gated channel auxiliary subunit beta 3	0.187610265320935	2.47718987532548	2.82391646633688	0.0119945338252089	0.0681474240762699	-3.77294501733548
209531_at	GSTZ1	glutathione S-transferase zeta 1	-0.0734089473861514	4.43971301925763	-0.467374337579202	0.646374437432803	0.900253865198772	-7.08321619522342
209532_at	PLAA	phospholipase A2 activating protein	-0.0613917250775295	2.26688770635442	-1.52722739568401	0.145736590943525	0.428706066797964	-6.04758738912532
209533_s_at	PLAA	phospholipase A2 activating protein	-0.804653033698242	5.58541503218414	-2.04330957333037	0.0574106592030955	0.225782160081641	-5.23654896914018
209534_x_at	AKAP13	A-kinase anchoring protein 13	1.28798062015446	8.32001086830744	5.44868879335942	4.89269155456881e-05	0.000910048797249222	1.70934797750818
209535_s_at	NA	NA	-0.0524810418863231	2.56809096639376	-0.493511203211105	0.628187033500846	0.883509719361538	-7.07015210242828
209536_s_at	EHD4	EH domain containing 4	-1.1531094564524	10.5044446770319	-7.35301073357453	1.39164480613754e-06	5.98649058207775e-05	5.33621142123929
209537_at	EXTL2	exostosin like glycosyltransferase 2	0.0698451677465388	2.58778054688512	0.311530359858331	0.759317991025791	0.994922931311747	-7.14664049420636
209538_at	ZNF32	zinc finger protein 32	-0.702850541558355	4.82953183687244	-3.55193468473166	0.00256580443240038	0.0203176333216694	-2.26923716793498
209539_at	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6	-2.08922144211808	7.60656355069959	-6.6313571973638	5.061418469889e-06	0.00015664387189519	4.01923153461923
209540_at	IGF1	insulin like growth factor 1	0.00487195131244578	2.23862781947188	0.982550829779918	0.340085231541337	0.62546063624745	-6.70288635535254
209541_at	IGF1	insulin like growth factor 1	0	2.23619184381566	0	1	1	-7.19768722571472
209542_x_at	IGF1	insulin like growth factor 1	0.000147027363487151	2.23670643958786	0.120892974556852	0.905242810179539	1	-7.18998063357477
209543_s_at	CD34	CD34 molecule	0	2.23619184381566	0	1	1	-7.19768722571472
209544_at	RIPK2	receptor interacting serine/threonine kinase 2	1.87886428906016	7.93529259843556	4.05130063178894	0.00088360052822956	0.00863185908397163	-1.20985414335574
209545_s_at	RIPK2	receptor interacting serine/threonine kinase 2	2.57942501326959	10.7165932335902	3.51862223382894	0.00275509171113877	0.0215032254288285	-2.33949704061568
209546_s_at	APOL1	apolipoprotein L1	0.70002142822804	7.70404219982609	1.69003088167058	0.109915170893391	0.355013734311846	-5.80916405641578
209547_s_at	SUGP1	SURP and G-patch domain containing 1	-0.0110695737600688	5.69081711453548	-0.128459644842492	0.899345466456762	1	-7.18898623683381
209549_s_at	DGUOK	deoxyguanosine kinase	-0.385061427208537	8.32568158809029	-2.65072293448043	0.0171691605897753	0.0902738096795572	-4.11549039492984
209550_at	NDN	necdin, MAGE family member	0.0385228229223862	2.25630102566588	1.38460043988832	0.184702389667357	0.491664315449191	-6.24144560184772
209551_at	YIPF4	Yip1 domain family member 4	0.0507808257370561	3.32034374432705	0.430771794010898	0.67223562792268	0.922203339273748	-7.10034683246589
209552_at	PAX8	paired box 8	-0.307923982137329	4.16445900835261	-1.827953789604	0.0857839327293818	0.298722202376749	-5.59404510911849
209553_at	VPS8	VPS8, CORVET complex subunit	2.38252746701636	6.82642725584497	7.08173395968121	2.24243316225788e-06	8.46100673824883e-05	4.84957690163173
209554_at	CD36	CD36 molecule	-0.103608857792175	5.26900155844374	-1.07529107337648	0.297791314252724	0.625195195534899	-6.6083504750218
209555_s_at	CD36	CD36 molecule	-3.60661294659745	6.44957702706645	-5.71574267958157	2.88416062782141e-05	0.000600072374133935	2.24651816501769
209556_at	NCDN	neurochondrin	0.00454089854023154	2.23846229308577	0.978177404360415	0.342179238103792	0.625471662567791	-6.70715853940434
209557_s_at	NCDN	neurochondrin	0	2.23619184381566	0	1	1	-7.19768722571472
209558_s_at	HIP1R	huntingtin interacting protein 1 related	0.0630799866541181	2.34980249976293	0.776149370598342	0.448696730638007	0.713808042322175	-6.88561552826533
209559_at	HIP1R	huntingtin interacting protein 1 related	0.0187239850571563	5.80416808492134	0.120914581977493	0.905225961383642	1	-7.18997787973455
209560_s_at	DLK1	delta like non-canonical Notch ligand 1	0	2.23619184381566	0	1	1	-7.19768722571472
209561_at	THBS3	thrombospondin 3	0.62522761237809	2.96487108801223	2.97656787454975	0.00871269727088292	0.0533218987330635	-3.4649681510711
209563_x_at	CALM1	calmodulin 1	0.00721890777507639	12.890991067854	0.0644187959898445	0.94941450428828	1	-7.19549833264652
209563_x_at	CALM2	calmodulin 2	0.00721890777507639	12.890991067854	0.0644187959898445	0.94941450428828	1	-7.19549833264652
209563_x_at	CALM3	calmodulin 3	0.00721890777507639	12.890991067854	0.0644187959898445	0.94941450428828	1	-7.19549833264652
209565_at	RNF113A	ring finger protein 113A	0.2331632113008	7.04635764241616	0.998123023523543	0.332702251693353	0.625195195534899	-6.6875374058053
209566_at	INSIG2	insulin induced gene 2	0.815897795413571	8.6884614023831	2.49678903445912	0.0235097967093286	0.114035460574553	-4.41263600744161
209567_at	RRS1	ribosome biogenesis regulator homolog	-1.98834829999251	7.9045364558077	-4.42372289933955	0.000401671245554885	0.00466898297584742	-0.419516549605382
209568_s_at	RGL1	ral guanine nucleotide dissociation stimulator like 1	-3.29798548200042	8.71115019878996	-8.33332732325351	2.69072968463352e-07	1.81140572696945e-05	7.01123095941792
209569_x_at	NSG1	neuronal vesicle trafficking associated 1	-0.000516998194223905	2.25042691456726	-0.0259640668910279	0.979598931763767	1	-7.19733160177611
209570_s_at	NSG1	neuronal vesicle trafficking associated 1	-0.00158380267912639	2.23875846591922	-0.402052355602924	0.692830478408041	0.93917587673146	-7.1128319061794
209571_at	CIR1	corepressor interacting with RBPJ, 1	0.214660239540239	6.61604162634884	1.56360503063786	0.136976426950018	0.41096616692167	-5.99584628466005
209572_s_at	EED	embryonic ectoderm development	0.438354926263433	9.53747670318405	1.82820666325146	0.085744353096792	0.298722202376749	-5.59364030532074
209573_s_at	LDLRAD4	low density lipoprotein receptor class A domain containing 4	0.0247708199373089	2.31048073439788	0.929573686298448	0.366056997397312	0.639472350894217	-6.75349019277161
209574_s_at	LDLRAD4	low density lipoprotein receptor class A domain containing 4	-0.0461461400147094	2.33328886819657	-0.468732744822132	0.645423335281279	0.899210215085204	-7.0825542496154
209575_at	IL10RB	interleukin 10 receptor subunit beta	0.526524493720415	8.09804214028633	1.89115628224977	0.0763801852131467	0.275624237587781	-5.49173653117934
209576_at	GNAI1	G protein subunit alpha i1	0	2.23619184381566	0	1	1	-7.19768722571472
209577_at	PCYT2	phosphate cytidylyltransferase 2, ethanolamine	0.0207905383406448	3.08400699106443	0.271404175569767	0.789462748593311	1	-7.15891596461872
209578_s_at	POFUT2	protein O-fucosyltransferase 2	0.268435682809582	4.73243296472094	3.05563263923034	0.00737547477631525	0.0471315470148072	-3.30355869095814
209579_s_at	MBD4	methyl-CpG binding domain 4, DNA glycosylase	-0.197062320083813	8.40518693021365	-0.936208408301083	0.362731948592128	0.636989204072693	-6.74729031808877
209580_s_at	MBD4	methyl-CpG binding domain 4, DNA glycosylase	-0.198257957705867	6.93053455790099	-1.02316941988933	0.321066236752983	0.625195195534899	-6.66240297190371
209581_at	PLA2G16	phospholipase A2 group XVI	1.39990179667439	4.4668357512313	2.84467987932214	0.0114862024031101	0.0658638826939016	-3.73136334161716
209582_s_at	CD200	CD200 molecule	4.79077566157302	4.66670666838098	11.6055436812584	2.48865108678509e-09	6.6017395436705e-07	11.7507631029182
209583_s_at	CD200	CD200 molecule	5.56394168874244	6.48157975899625	12.1957700657921	1.19403981868336e-09	4.22329988567005e-07	12.4860112108023
209584_x_at	APOBEC3C	apolipoprotein B mRNA editing enzyme catalytic subunit 3C	-0.247205058957388	7.54690221011569	-1.27488779786558	0.220094085176416	0.544299778272869	-6.38030438730097
209585_s_at	MINPP1	multiple inositol-polyphosphate phosphatase 1	-0.851012909900566	6.37612540513149	-3.90618946489504	0.00120373831985883	0.0110382308565491	-1.51835472071584
209586_s_at	PRUNE1	prune exopolyphosphatase 1	0.407597797565249	6.91015105554308	1.71077292501731	0.105946312944542	0.346829226001767	-5.77755385127226
209587_at	PITX1	paired like homeodomain 1	0	2.23619184381566	0	1	1	-7.19768722571472
209588_at	EPHB2	EPH receptor B2	-0.0968655689801516	2.28462462830573	-1.01764863906424	0.323605805742711	0.625195195534899	-6.66799033141019
209589_s_at	EPHB2	EPH receptor B2	-0.568997030540698	2.53978103972593	-1.68002539266861	0.11187514658033	0.359261261168684	-5.82431538648047
209590_at	BMP7	bone morphogenetic protein 7	0.0100068388193004	2.32064395869051	1.0055601983912	0.329216387388135	0.625195195534899	-6.68013148502248
209591_s_at	BMP7	bone morphogenetic protein 7	0	2.23619184381566	0	1	1	-7.19768722571472
209592_s_at	DCAF7	DDB1 and CUL4 associated factor 7	-0.0297640139740647	6.49609184702942	-0.239638025161471	0.813576643025339	1	-7.16744571459087
209593_s_at	TOR1B	torsin family 1 member B	-1.35278013905485	7.98571244433628	-2.55998450892229	0.0206755613834417	0.103478388261248	-4.29155595505548
209594_x_at	PSG9	pregnancy specific beta-1-glycoprotein 9	0	2.23619184381566	0	1	1	-7.19768722571472
209595_at	GTF2F2	general transcription factor IIF subunit 2	-0.243431168896538	4.3073032289887	-2.1332451169878	0.0483181659907797	0.198465196824432	-5.0802158510071
209596_at	MXRA5	matrix remodeling associated 5	0.00182413038407159	2.23710390900769	0.841380365826062	0.412221039341165	0.679201524670156	-6.83210051929294
209597_s_at	PNMA2	PNMA family member 2	0.0266166151299507	2.34183199145549	0.531950013060321	0.601884401593878	0.860228057361121	-7.04968775215324
209598_at	PNMA2	PNMA family member 2	-0.00109619416242035	2.23673994089687	-0.676082092340198	0.508399917536874	0.771918462964988	-6.9598692722291
209599_s_at	PRUNE1	prune exopolyphosphatase 1	0.197686866120155	2.35417230764406	2.08566871197196	0.0529496966098453	0.2128207232246	-5.1634016058548
209600_s_at	ACOX1	acyl-CoA oxidase 1	-0.0452978565494249	6.86986202420291	-0.184636436621998	0.855775364868461	1	-7.1797218451179
209601_at	ACOX1	acyl-CoA oxidase 1	0	2.23619184381566	0	1	1	-7.19768722571472
209602_s_at	GATA3	GATA binding protein 3	0	2.23619184381566	0	1	1	-7.19768722571472
209603_at	GATA3	GATA binding protein 3	0	2.23619184381566	0	1	1	-7.19768722571472
209604_s_at	GATA3	GATA binding protein 3	-0.0223942475977656	2.38452827603751	-0.299196643209578	0.768543761989584	1	-7.15059162844871
209605_at	TST	thiosulfate sulfurtransferase	-1.69280908201131	4.74292029546732	-4.18689568410574	0.000662469634170925	0.00687875622471142	-0.921680281519523
209606_at	CYTIP	cytohesin 1 interacting protein	1.14905944833068	12.2378752263402	3.9175395254336	0.00117494438843111	0.0108276616242393	-1.49423028798024
209607_x_at	SULT1A3	sulfotransferase family 1A member 3	-0.133255067921209	7.16811693768897	-0.484339062168264	0.634542226102494	0.889053346594685	-7.07481531732782
209607_x_at	SULT1A4	sulfotransferase family 1A member 4	-0.133255067921209	7.16811693768897	-0.484339062168264	0.634542226102494	0.889053346594685	-7.07481531732782
209607_x_at	SLX1A-SULT1A3	SLX1A-SULT1A3 readthrough (NMD candidate)	-0.133255067921209	7.16811693768897	-0.484339062168264	0.634542226102494	0.889053346594685	-7.07481531732782
209607_x_at	SLX1B-SULT1A4	SLX1B-SULT1A4 readthrough (NMD candidate)	-0.133255067921209	7.16811693768897	-0.484339062168264	0.634542226102494	0.889053346594685	-7.07481531732782
209608_s_at	ACAT2	acetyl-CoA acetyltransferase 2	-0.65312340419672	8.24386019881574	-1.94087241195367	0.0696401311173401	0.258674952773411	-5.40969981747209
209609_s_at	MRPL9	mitochondrial ribosomal protein L9	-0.456706015693094	8.33678599772173	-1.75875691229187	0.097238278650594	0.327023351374523	-5.70340760666197
209610_s_at	SLC1A4	solute carrier family 1 member 4	1.43680328620995	6.6504684314229	2.86151176502594	0.011089496335356	0.0641337261460521	-3.69758042323832
209611_s_at	SLC1A4	solute carrier family 1 member 4	0.152952387422803	2.44599310172342	1.07273111421932	0.298904967069578	0.625195195534899	-6.61105988168317
209612_s_at	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide	0.00226816351584613	2.23886342076434	0.536495544962988	0.598810184311113	0.85765478937683	-7.04716968906296
209613_s_at	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide	-0.00209750860326885	2.23724059811729	-0.875104582009335	0.394137684909372	0.663787968965115	-6.80288151855316
209614_at	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide	0	2.23619184381566	0	1	1	-7.19768722571472
209615_s_at	PAK1	p21 (RAC1) activated kinase 1	-1.92345904170008	3.28355572448784	-5.21412239223374	7.84057883959396e-05	0.00130968229597206	1.23078539178456
209616_s_at	CES1	carboxylesterase 1	2.21288638174066	5.31282031667745	4.26449335108719	0.000562064270175003	0.00601422707752393	-0.756931853394323
209617_s_at	CTNND2	catenin delta 2	-0.0342948968391581	2.3466906254197	-0.266463140226342	0.79319975959065	1	-7.16031178089338
209618_at	CTNND2	catenin delta 2	0	2.23619184381566	0	1	1	-7.19768722571472
209619_at	CD74	CD74 molecule	-0.180913068178272	14.4684747700753	-1.61108169075559	0.12621524138917	0.389937386808718	-5.92697135984157
209620_s_at	ABCB7	ATP binding cassette subfamily B member 7	-0.513434865563291	6.28735819278548	-3.9637467568979	0.0010647072092474	0.0100231815562567	-1.396002511265
209621_s_at	PDLIM3	PDZ and LIM domain 3	0	2.23619184381566	0	1	1	-7.19768722571472
209622_at	STK16	serine/threonine kinase 16	-0.0641281834765488	4.39438014451258	-0.630330509442307	0.537152639189928	0.799130208243368	-6.99059661409992
209623_at	MCCC2	methylcrotonoyl-CoA carboxylase 2	0.260121607305727	7.19251327718683	0.856628039343691	0.403979232422727	0.671881567105212	-6.81901972686193
209624_s_at	MCCC2	methylcrotonoyl-CoA carboxylase 2	0.193553632054478	2.51815897153955	1.95631149435868	0.0676582918815576	0.253255454056232	-5.38395246519878
209625_at	PIGH	phosphatidylinositol glycan anchor biosynthesis class H	-1.12658014049835	4.16197228538923	-5.5472398012776	4.02146798129387e-05	0.000781258683759122	1.90856509032713
209626_s_at	OSBPL3	oxysterol binding protein like 3	2.4267514971097	8.5098527274629	7.43328714146429	1.2107048296338e-06	5.41729632906222e-05	5.47827366356516
209627_s_at	OSBPL3	oxysterol binding protein like 3	1.28361633038808	5.95345992887671	2.73375362302534	0.0144655014747403	0.0787526922456973	-3.95226871046553
209628_at	NXT2	nuclear transport factor 2 like export factor 2	2.21216747765607	8.42225556650492	8.69048993994453	1.52397057493203e-07	1.15753999148938e-05	7.58987366439782
209629_s_at	NXT2	nuclear transport factor 2 like export factor 2	2.56528324591107	6.36505963648647	5.14791291112431	8.9675615922095e-05	0.00144750648492304	1.09464094366196
209630_s_at	FBXW2	F-box and WD repeat domain containing 2	-0.234466570755976	7.3250697033158	-0.681259017794494	0.505202812974085	0.76849567285232	-6.95626403354463
209631_s_at	GPR37	G protein-coupled receptor 37	-0.000188463765570468	2.23628607569844	-0.154259221885744	0.879285441051138	1	-7.1851430952277
209631_s_at	SEL1L2	SEL1L2 ERAD E3 ligase adaptor subunit	-0.000188463765570468	2.23628607569844	-0.154259221885744	0.879285441051138	1	-7.1851430952277
209632_at	PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha	1.29893094813638	5.13606009111015	3.66437018639701	0.00201769605189413	0.0166704935574182	-2.03153980593863
209633_at	PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha	1.04797947578736	5.94211881029353	4.17227134303369	0.000683339228854103	0.00702902796447829	-0.952746192012785
209635_at	AP1S1	adaptor related protein complex 1 sigma 1 subunit	-0.275526047398928	4.43018481986177	-0.859520210590768	0.402428173524936	0.670653428364083	-6.81651433056378
209636_at	NFKB2	nuclear factor kappa B subunit 2	1.76339075831626	5.96470939086827	5.76492291869166	2.61930248484129e-05	0.000554809099522038	2.34450247738843
209637_s_at	RGS12	regulator of G protein signaling 12	-0.000950382267001615	2.56298533511038	-0.621532105222219	0.542783019501538	0.804537359426281	-6.99627097676363
209638_x_at	RGS12	regulator of G protein signaling 12	0.107808221318452	2.34090958942771	0.833980761038362	0.416259773252154	0.682525130785706	-6.83837092461932
209639_s_at	RGS12	regulator of G protein signaling 12	-0.185127415127343	2.44291400501766	-1.00344164111953	0.330206727617541	0.625195195534899	-6.68224608928572
209640_at	PML	promyelocytic leukemia	-1.01247318454471	3.09700483208031	-2.56197016598465	0.0205919999800074	0.103228691913274	-4.28773039634046
209641_s_at	ABCC3	ATP binding cassette subfamily C member 3	-0.102020960344925	5.76802731959659	-0.225397907010238	0.824451096087304	1	-7.17092762698864
209642_at	BUB1	BUB1 mitotic checkpoint serine/threonine kinase	0.000190270943620341	2.23628697928747	0.155703631670862	0.878164731616901	1	-7.1849072558769
209643_s_at	PLD2	phospholipase D2	1.03015516634399	6.70337386924959	4.85440754945547	0.000163615833641461	0.00232961764922216	0.486006488908119
209644_x_at	CDKN2A	cyclin dependent kinase inhibitor 2A	0.761682500747173	6.59216380033221	2.90961374677453	0.0100276676924696	0.0593105140538183	-3.60067959996857
209645_s_at	ALDH1B1	aldehyde dehydrogenase 1 family member B1	0.0785816711828313	2.32970902795542	1.23473312161284	0.234307884580514	0.565296945875659	-6.42878793418959
209646_x_at	ALDH1B1	aldehyde dehydrogenase 1 family member B1	-0.0182967421458291	2.33431357411585	-0.635130154853304	0.534094772666071	0.79660199593829	-6.98746914948841
209647_s_at	SOCS5	suppressor of cytokine signaling 5	0.101311788282807	2.453359878853	0.605335256240188	0.55323140219623	0.814728394365118	-7.00651772439924
209648_x_at	SOCS5	suppressor of cytokine signaling 5	-0.27092422325705	4.60029495080073	-1.23181677452692	0.235367319157081	0.566579323937062	-6.43225922279626
209649_at	STAM2	signal transducing adaptor molecule 2	-0.312329381683025	5.07322801883385	-0.950427485338013	0.355675775879755	0.632574292755094	-6.7338699664349
209650_s_at	TBC1D22A	TBC1 domain family member 22A	0.0882868652049948	5.86176730944695	0.854515002190355	0.405114915396644	0.673006880535567	-6.82084530443985
209651_at	TGFB1I1	transforming growth factor beta 1 induced transcript 1	0	2.23619184381566	0	1	1	-7.19768722571472
209652_s_at	PGF	placental growth factor	-0.0184956081012868	2.43227756154856	-0.766781024754116	0.454095726897264	0.718606785219728	-6.89297275645715
209653_at	KPNA4	karyopherin subunit alpha 4	-0.00246457495361607	7.12030433677737	-0.00732333386484418	0.994245114749999	1	-7.19765893320544
209654_at	ICE1	interactor of little elongation complex ELL subunit 1	-0.226982666185394	7.89383309787656	-1.22786520960197	0.236808730392875	0.568399326123039	-6.43695184586384
209655_s_at	TMEM47	transmembrane protein 47	-0.000387211928914333	2.23638544978011	-0.305724478510243	0.763656293600183	0.997825400075112	-7.14852007561158
209656_s_at	TMEM47	transmembrane protein 47	0	2.23619184381566	0	1	1	-7.19768722571472
209657_s_at	HSF2	heat shock transcription factor 2	0.108918252762521	3.07504181650237	0.578865414174568	0.570535990238935	0.830985912183423	-7.02270601456514
209658_at	CDC16	cell division cycle 16	0.106954669637382	8.37298731650954	0.451324777275884	0.657659194284093	0.909261176428581	-7.09089535104808
209659_s_at	CDC16	cell division cycle 16	0.259087372844686	8.58528581325651	1.68965333263941	0.109988587288041	0.355096448933559	-5.80973692719849
209660_at	TTR	transthyretin	-0.00449853552266033	2.54432011447884	-0.154021916765265	0.879469590128008	1	-7.18518163216338
209661_at	KIFC3	kinesin family member C3	-0.179379148807302	6.06779560955376	-1.07106654612238	0.299630728908954	0.625195195534899	-6.61281861691453
209662_at	CETN3	centrin 3	-0.0968784028392804	6.13783679878415	-0.321205161377253	0.752107167473635	0.988743599576107	-7.14343079398127
209663_s_at	ITGA7	integrin subunit alpha 7	-0.0912864085288634	2.28663276847446	-1.39371592591843	0.181980987797032	0.487214027523881	-6.2294980469224
209664_x_at	NFATC1	nuclear factor of activated T-cells 1	-0.380087364170349	2.46589189463546	-1.35353460491492	0.194224902320845	0.506722104954385	-6.28169620453101
209665_at	CYB561D2	cytochrome b561 family member D2	-0.298669333384525	7.00634786401464	-2.46028451530053	0.0253109316003727	0.120753479771873	-4.48196372666197
209666_s_at	CHUK	conserved helix-loop-helix ubiquitous kinase	-0.873723675346715	7.27422650800472	-3.48159056496151	0.00298187772823731	0.022935858273494	-2.41749785376384
209667_at	CES2	carboxylesterase 2	-0.264798134898172	6.71636821114754	-1.13543082862438	0.272497015706339	0.61493745920959	-6.54310013250129
209668_x_at	CES2	carboxylesterase 2	-0.135985372794468	4.99550071004362	-0.614284438752471	0.547445084434108	0.808971865410194	-7.00088806510725
209669_s_at	SERBP1	SERPINE1 mRNA binding protein 1	-0.23950973456456	9.25019262359103	-1.81570172540885	0.0877210399570707	0.303464127933656	-5.61361402660685
209670_at	TRAC	T-cell receptor alpha constant	0.166803770650887	4.06221594413122	0.990296581101718	0.336398622479852	0.625195195534899	-6.69527839528365
209671_x_at	YME1L1	YME1 like 1 ATPase	0.00852324713666741	2.24045346738399	1.00277306085965	0.330519699274194	0.625195195534899	-6.68291260388446
209671_x_at	TRAC	T-cell receptor alpha constant	0.00852324713666741	2.24045346738399	1.00277306085965	0.330519699274194	0.625195195534899	-6.68291260388446
209672_s_at	MIOS	meiosis regulator for oocyte development	-0.00270937195142817	2.23754652979137	-0.92330606144581	0.369217116007435	0.642102942011525	-6.75931059021951
209674_at	CRY1	cryptochrome circadian regulator 1	0.301164255992259	5.22978804542088	0.96860770869448	0.346792626268385	0.627417631980457	-6.71644753994153
209675_s_at	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U like 1	0.157855480514764	6.9010176394298	0.459733062766296	0.651736295752086	0.904724637318946	-7.08690488664014
209676_at	TFPI	tissue factor pathway inhibitor	3.36131362111418	3.92259825646752	6.10098802091132	1.36787168206665e-05	0.000342860345236122	3.00586162864777
209677_at	PRKCI	protein kinase C iota	-0.00634774986492825	2.2394043449349	-1.24244824501369	0.231522988459524	0.561585325124577	-6.41957194077205
209678_s_at	PRKCI	protein kinase C iota	0.282639362947275	7.02459514070146	0.733840909150054	0.47339460578437	0.737598387921532	-6.91817982609372
209679_s_at	SMAGP	small cell adhesion glycoprotein	-0.0537726189950885	2.29712508282143	-0.614923533194227	0.547033117175141	0.80865911055072	-7.00048301142202
209680_s_at	KIFC1	kinesin family member C1	0.0357599776951418	3.71848448230661	0.700668688326941	0.493319732742578	0.757121262118801	-6.94251604955829
209681_at	SLC19A2	solute carrier family 19 member 2	-0.283984388644423	2.4443182001708	-1.55612438394794	0.138740729373167	0.414786378345797	-6.00656016291378
209682_at	CBLB	Cbl proto-oncogene B	0.47636573566799	8.32896786911871	1.01942931515542	0.322785132142581	0.625195195534899	-6.66619108786935
209683_at	FAM49A	family with sequence similarity 49 member A	1.75646757594347	8.34610148653189	5.19222214916981	8.1962672020471e-05	0.00135890939035131	1.18580252368804
209684_at	RIN2	Ras and Rab interactor 2	-2.57173432696459	7.90180998953811	-3.11453149518308	0.00651200749463597	0.0427414029463839	-3.18257834450951
209685_s_at	PRKCB	protein kinase C beta	-0.851804990837011	6.00366371435583	-2.94042494611583	0.00940015761268553	0.0565419735481075	-3.53834394545221
209686_at	S100B	S100 calcium binding protein B	-0.595635364754961	2.53400952619314	-1.66473083168336	0.114929394605955	0.366527497952811	-5.84735319065143
209687_at	CXCL12	C-X-C motif chemokine ligand 12	0	2.23619184381566	0	1	1	-7.19768722571472
209688_s_at	CCDC93	coiled-coil domain containing 93	0.558117725975115	7.45053064072045	1.68046716643245	0.111787975740403	0.35903326089922	-5.82364774400341
209689_at	CCDC93	coiled-coil domain containing 93	0.420105020789332	4.06455041524524	2.18272376163655	0.0438982557152566	0.185157075923351	-4.9925896181137
209690_s_at	DOK4	docking protein 4	0.0748745070513479	2.27362909734133	1.97250349362148	0.0656344014361051	0.247844664836592	-5.35681396690526
209691_s_at	DOK4	docking protein 4	0.0110865233949151	2.24309543910033	1.26417303394309	0.223819162309644	0.549450522611633	-6.39336647562336
209692_at	EYA2	EYA transcriptional coactivator and phosphatase 2	0.00542542254002942	2.23890455508567	0.988240778365063	0.337374336744932	0.625195195534899	-6.69730279402438
209693_at	ASTN2	astrotactin 2	0	2.23619184381566	0	1	1	-7.19768722571472
209694_at	PTS	6-pyruvoyltetrahydropterin synthase	-0.377214701211305	7.07346669632859	-0.899858597295889	0.381203245779054	0.652508213680647	-6.78076971795817
209695_at	PTP4A3	protein tyrosine phosphatase type IVA, member 3	0.573093113012176	3.24041953658472	1.33035566818696	0.201583385845685	0.516961973391576	-6.31125281489051
209696_at	FBP1	fructose-bisphosphatase 1	-3.35137222283809	7.11606518155962	-5.80017172875903	2.44504566589571e-05	0.000528141312439557	2.41454552505668
209697_at	PPP3CC	protein phosphatase 3 catalytic subunit gamma	0	2.23619184381566	0	1	1	-7.19768722571472
209698_at	CCHCR1	coiled-coil alpha-helical rod protein 1	-0.0522445669832852	2.72497726359207	-0.405867454559345	0.69007986067576	0.936996498411916	-7.11122196464567
