Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
NFE2L2 KO MOUSE GSE18344 CREEDSID GENE 960 DOWN	10/197	0.02068346001412194	0.055325429928484646	0	0	2.1194747941460106	8.220215404856024	TGIF1;IL15;CCL5;PRF1;IL36G;GZMB;SLC7A11;PTGR1;SLC2A6;NFE2L2
TCF7L2 SIRNA PANC1 HUMAN GSE63776 RNASEQ DOWN	11/226	0.020735979958433428	0.0553902438725957	0	0	2.032257468546197	7.876796086714248	FYTTD1;TFRC;WTAP;CRIM1;PRKAG2;SLC7A11;UPP1;SQSTM1;BCL9L;NFKB2;NFE2L2
RUNX1 KO MOUSE GSE40155 CREEDSID GENE 1492 UP	13/286	0.02096297889339519	0.05592031699355284	0	0	1.8978933383943823	7.335352641585296	IL15;DUSP1;STAT3;RELA;NFKB1;RAP1B;PLSCR1;GPBP1;PIM1;PDE4B;DENND5A;CLEC4E;JAK1
FLI1 KD HUMAN GSE27524 CREEDSID GENE 1602 DOWN	12/256	0.021005675828610012	0.05595797724138558	0	0	1.9572025052192068	7.560600078727012	ABTB2;CD83;NR4A3;TFRC;GCH1;MYO10;FAS;SIK1;MSC;F3;ETS2;MCL1
STAT3 SIRNA MDAMB231 HUMAN GSE85579 RNASEQ DOWN	19/475	0.021013560632088604	0.055902923529387895	0	0	1.6701461377870566	6.451085269773255	ERO1A;CLIC4;TFRC;CSF1;CD82;STAT3;ZFAND5;LRRC61;PTPRJ;THBS1;ICAM1;EHD1;SBNO2;MUC1;COL7A1;DDIT4;BCL3;AGRN;CD44
RUNX1 KD HUMAN GSE29639 CREEDSID GENE 1288 DOWN	14/317	0.021192008541747902	0.0563011570213601	0	0	1.8440099313106302	7.107056069132984	SMIM3;HIST2H2AA4;SERPINE2;MYO10;HIST1H2BK;FAM129A;VRK2;CXCL3;HIST2H2BE;TMEFF1;NFKBIZ;PDE4B;CMPK2;HIST1H2BD
KLF3 KO MOUSE GSE35592 CREEDSID GENE 2674 DOWN	10/198	0.021336903605492626	0.056609291679613226	0	0	2.108770375993758	8.113108415650547	DUSP4;CD274;DRAM1;IL15;ARRDC3;CCL3;GZMB;INHBA;INSM1;THBS1
EZH2 SHRNA PROE HUMAN GSE59089 RNASEQ UP	15/349	0.021681426912282576	0.057445512712109986	0	0	1.7945696322926823	6.875533353732401	BTG1;TFRC;ACSL1;FNDC3B;CFLAR;LYST;LSS;THBS1;EHD1;MAFG;ARHGEF2;MXD1;SQSTM1;CD44;ARL8B
FOXA1 OE HUMAN GSE49153 CREEDSID GENE 3051 DOWN	13/289	0.02260065775131044	0.059800118752791676	0	0	1.8781920234629528	7.1179275593086295	PLK3;SAMD8;PRF1;ADM;CXCL3;NDRG1;ARNTL2;FCAR;ISG20;NFKBIA;KLF6;IL23A;CCL5
NCOA3 KD MOUSE GSE50017 CREEDSID GENE 1712 DOWN	12/259	0.022752510916678723	0.060120669871601806	0	0	1.9345322059309533	7.318489652112933	ABCA1;TMEFF1;EDN1;SAMD9L;H1F0;GFPT2;ZC3H12A;BCL3;SIK1;AK4;MSC;LONRF1
GATA6 OE HESC HUMAN GSE69322 KSRMEDIA RNASEQ UP	8/144	0.02280880588511936	0.06018819666181093	0	0	2.3196474135931338	8.769678948167728	ADAM19;SERPINE2;ANKRD1;SERPINB9;SLC3A2;CKB;AGRN;THBS1
ASCL1 KO G523NS HUMAN GSE87617 RNASEQ UP	17/415	0.0229680847982756	0.060526931406492096	0	0	1.7103906230349373	6.454414965976573	DUSP4;CLIC4;GFPT2;RDX;FNDC3B;CRIM1;SLC3A2;FBXO32;SLC5A3;THBS1;AKAP2;SH3BP5;ITGB8;OPTN;CD44;TRIM56;RAB8B
RELA OE HEK293 HUMAN GSE57027 RNASEQ DOWN	13/290	0.023167157226790986	0.06096948098125908	0	0	1.871715499244115	7.047045615233585	CLIC4;IGSF3;CEP350;UBR4;SOD2;ICAM1;RNF213;GPBP1;CNKSR3;BHLHE40;TRIP10;AGRN;OPTN
TSHZ3 SIRNA BT549 HUMAN GSE79586 RNASEQ DOWN	15/352	0.023186889409526935	0.060939502636045285	0	0	1.7792750047447332	6.697490519496055	CLIC4;SMG1;MYO10;FAM129A;UBR4;AHR;IGFN1;LSS;HELZ2;OGFRL1;H1F0;MARCKS;DDIT4;JAK1;BCL9L
HIF1A KD HUMAN GSE54360 CREEDSID GENE 2881 UP	13/291	0.02374413817406498	0.06232040555605795	0	0	1.8652834872192212	6.976942901513265	SERPINE2;C1S;SGTB;TMOD3;HIST1H2BK;TNFAIP3;COQ10B;TANK;TMEFF1;BAMBI;ANKRD1;MB21D2;LONRF1
POU5F1 KD HUMAN GSE21135 CREEDSID GENE 1329 DOWN	9/173	0.02381580139651411	0.06242481811830606	0	0	2.172155381514958	8.118226543602278	CYP27B1;CCNA1;CD83;PIM2;MSC;SYNGR3;SQSTM1;HIST1H2AC;CXCL5
U2AF1 KD A549 HUMAN GSE66553 RNASEQ DOWN	17/417	0.02391663210306904	0.06260530168156307	0	0	1.7021873106942422	6.354573595975819	SPAG9;PFKFB3;MYO10;RDX;UBR4;ITPR3;SLC7A11;AFF4;TSKU;SLC6A6;H1F0;RNF213;GPD2;KYNU;BHLHE40;AGRN;MET
MECP2 KO MOUSE GSE8720 CREEDSID GENE 2415 UP	12/261	0.02397519646371628	0.06267481265147729	0	0	1.9197082043529383	7.161923477977719	DUSP4;CLIC4;BATF3;CHST11;RASGEF1B;DDIT4;NEK7;G0S2;PMAIP1;FBXO32;SAT1;LRP12
NFE2L2 KO MOUSE GSE867 CREEDSID GENE 1362 DOWN	10/203	0.024831151171815415	0.06482585865921944	0	0	2.056830218949577	7.601337594540384	NFKBIA;PLK3;UBD;G0S2;CXCL1;SOD2;SQSTM1;GRINA;HIST1H2BC;NFE2L2
ESR1 KD HUMAN GSE37820 CREEDSID GENE 2326 DOWN	14/324	0.02496189866246314	0.06508042287763359	0	0	1.8041702105724373	6.6581181708714245	MREG;PFKFB3;LUM;TFPI2;SLC7A11;INHBA;PPM1K;RASGRP1;THBS1;TSKU;FAS;PMAIP1;CD44;NFE2L2
VDR KO MOUSE GSE2421 CREEDSID GENE 1152 UP	12/263	0.02524553276488263	0.0657323845128194	0	0	1.9051096628749693	7.009100503963095	ABCA1;ERO1A;RAP1B;CLIC4;DUSP1;DYNLT3;CCL5;PARP9;SQSTM1;RHOQ;CD44;CXCL16
KCNIP3 KO MOUSE GSE16874 CREEDSID GENE 1030 DOWN	7/120	0.025492692962140944	0.06628777266915267	0	0	2.4356297842727908	8.93721083114068	DUSP4;MREG;GCH1;SLCO4A1;IRF2;ITPR1;MAP3K8
BNC2 SIRNA MDAMB231 HUMAN GSE79586 RNASEQ DOWN	7/120	0.025492692962140944	0.06619985785128908	0	0	2.4356297842727908	8.93721083114068	CLIC4;CRIM1;ANKRD1;THBS1;CD44;CD55;B4GALT5
E2F1 OE HUMAN GSE1562 CREEDSID GENE 998 DOWN	13/295	0.026158988066490717	0.0678401306413097	0	0	1.8399915077315028	6.704123939420966	TGIF1;TRAF3IP2;SLC3A2;TM4SF1;ABTB2;KLF6;BAMBI;BHLHE40;MAFF;PDE4B;SH3BP5;UPP1;IER3
MYB OE HUMAN GSE2815 CREEDSID GENE 941 DOWN	8/148	0.02632904357244605	0.06819082978154678	0	0	2.256954240252779	8.208729065655755	CDKN1A;CEBPB;BAMBI;KYNU;RDX;TBC1D9;JUNB;IER3
MYB KD HUMAN GSE49286 CREEDSID GENE 1839 DOWN	12/265	0.02656448764252228	0.06870973157735617	0	0	1.8907314767400638	6.859914141005246	EHD1;PTGER4;BTG3;CD83;CXCL8;TFRC;GADD45B;DUSP1;ANKRD1;PMAIP1;MSANTD3;VRK2
MYC MYC  VS WT MOUSE GSE55272 CREEDSID GENE 1817 UP	11/235	0.02666525275089697	0.06887937320086579	0	0	1.9544263314529382	7.083610983601972	PLK3;MT2A;CDKN1A;TFRC;BCL3;CCL3;CXCL1;TSKU;GEM;ICAM1;IER3
HEY2 KO MOUSE GSE6526 CREEDSID GENE 1508 DOWN	11/235	0.02666525275089697	0.0687886230385458	0	0	1.9544263314529382	7.083610983601972	DUSP4;ERO1A;RAP1B;NFKBIA;TGIF1;MYO10;LUM;CNKSR3;KBTBD2;SERPINB9;THBS1
KDM2B KD MOUSE GSE41298 CREEDSID GENE 1376 DOWN	14/327	0.026721841911555678	0.06884390324056056	0	0	1.7876181902919563	6.475242890608412	BHLHE41;PRDM1;RASGRP1;AK8;CXCL16;RNF213;P2RX4;XRN1;IL23A;BHLHE40;STAT4;PIM1;OTUD1;OPTN
MTF2 KD MOUSE GSE16364 CREEDSID GENE 1355 DOWN	14/327	0.026721841911555678	0.06875343819031014	0	0	1.7876181902919563	6.475242890608412	DUSP4;CLIC4;DUSP1;PPP1R18;SAT1;THBS1;MARCKS;IRF1;DDIT4;KBTBD2;BHLHE40;PIM1;CKB;PIM2
EBF1 OE MOUSE GSE2192 CREEDSID GENE 857 DOWN	14/328	0.027328396805424354	0.07022178601708778	0	0	1.7821681348337495	6.415500430173649	CEBPB;LUM;RDX;NEK7;SLC3A2;NDRG1;THBS1;ETS2;NFKB2;ISG20;H1F0;SQSTM1;CD55;NFE2L2
GATA1 TRUNCATED EXPRESSION  GATA1DELTANEODELTAHS MUTANT MOUSE GSE2433 CREEDSID GENE 2658 UP	10/207	0.02790922338136114	0.07162026131154012	0	0	2.01708470747229	7.2187388331994935	ERO1A;MT2A;CDKN1A;PLSCR1;RASGEF1B;CSF2RB;SLC3A2;SQSTM1;NFKB1;IER3
KLF15 DEFICIENCY MOUSE GSE7137 CREEDSID GENE 675 DOWN	10/207	0.02790922338136114	0.07152651751401193	0	0	2.01708470747229	7.2187388331994935	ERO1A;NFKBIA;MT2A;CEBPB;ALAS1;BHLHE40;G0S2;PIM3;ANGPTL4;SQSTM1
HEY2 KO MOUSE GSE6526 CREEDSID GENE 1509 UP	11/237	0.028133912633808808	0.07200810579999693	0	0	1.9379332822423652	6.91993258196546	DUSP4;ERO1A;RAP1B;NFKBIA;TGIF1;MYO10;LUM;CNKSR3;KBTBD2;SERPINB9;THBS1
JUND SIRNA PC3 HUMAN GSE53470 RNASEQ UP	15/361	0.028175712877828753	0.07202094753888864	0	0	1.7349163481167482	6.19242810377707	ERO1A;DUSP5;TFRC;MYO10;FNDC3B;CRIM1;SERPINB7;UBE2Z;THBS1;ARNTL2;ADAM19;AGRN;MET;CD44;GRINA
EHF KD CALU3 HUMAN GSE63397 RNASEQ UP	16/393	0.028181831078173094	0.07194266655940407	0	0	1.6998942878239762	6.067054959390719	LAD1;TFRC;MYO10;ITPR3;CXCL1;SLC3A2;TXN;SLC7A11;THBS1;ETS2;PLSCR1;H1F0;DNAJB6;ITGB8;AGRN;B4GALT5
FOXQ1 OE HUVEC HUMAN GSE79306 RNASEQ DOWN	18/458	0.02821740823633781	0.07193969443587166	0	0	1.640973279485099	5.85469101446251	IL32;CLIC4;EDN1;MYO10;RDX;AHR;LRRC32;SOD2;TM4SF1;BMP6;MLLT6;MARCKS;DNAJB6;TMCC3;PIM3;IER3;RAB8B;B4GALT5
FOXM1 SIRNA HUMAN GSE2222 CREEDSID GENE 853 UP	12/268	0.028636158166843857	0.07291235070309528	0	0	1.86956657214969	6.642729108727829	ACOT9;MT2A;CXCL8;TFRC;UXS1;NEK7;ADM;TXN;INHBA;F3;IER3;JAK1
TET1 DEPLETION HUMAN GSE51901 CREEDSID GENE 2987 UP	12/268	0.028636158166843857	0.07281765933854581	0	0	1.86956657214969	6.642729108727829	ABCA1;FAM49A;SLC6A6;SPINK1;PFKFB3;DDIT4;BHLHE40;SLC1A3;ITGB8;LYST;ZNF267;LRP12
ZBTB48 KO HELA HUMAN GSE96777 RNASEQ UP	12/268	0.028636158166843857	0.07272321360658919	0	0	1.86956657214969	6.642729108727829	HIST2H2AA3;PPP1R15B;OGFRL1;CD83;TFRC;HIST1H2BJ;DNAJB6;KYNU;NEK7;HIST1H2BG;TM4SF1;HIST2H2BE
KDM2B KD MOUSE GSE40701 CREEDSID GENE 1745 DOWN	12/268	0.028636158166843857	0.07262901255269465	0	0	1.86956657214969	6.642729108727829	DUSP4;CSF1;BCL11A;CRIM1;CCL3;SERPINB9;HIVEP2;PIM2;INHBA;PTGS2;THBS1;CD44
NFE2L2 KO MOUSE GSE18344 CREEDSID GENE 2187 DOWN	13/299	0.028749904670453234	0.07282317379656848	0	0	1.8153762367250612	6.442989611608599	LAD1;CEBPB;CXCL3;MCOLN2;AK8;CXCL5;SOCS3;NR4A1;BCL3;SNAI1;ATF3;PTGES;NFE2L2
ARNTL KO MOUSE GSE27079 CREEDSID GENE 2710 UP	9/179	0.02883195741578512	0.07293665713192153	0	0	2.099345703922278	7.444848525399303	ZC3H12C;MARCKS;C1QTNF1;CCL20;DPYSL3;NEK7;PTGS2;IL18R1;HBEGF
PAX3 KD HUMAN GSE16249 CREEDSID GENE 2757 UP	11/238	0.028889671763535654	0.07298835782322943	0	0	1.9297907054262207	6.839701476779902	BTG1;TFRC;PPTC7;BAMBI;DDIT4;BHLHE40;MAFF;NCK2;ADM;SLC3A2;SAT1
NR3C1 KO MOUSE GSE23724 CREEDSID GENE 3014 DOWN	11/238	0.028889671763535654	0.0728943006610861	0	0	1.9297907054262207	6.839701476779902	PLK3;DUSP5;IL1A;GFPT2;COL5A3;ITGB3;COL7A1;G0S2;CSF2RB;ELOVL7;SERPINB7
YBX1 SIRNA MDAMB231 HUMAN GSE79586 RNASEQ DOWN	9/180	0.029734769007299267	0.07493008715095491	0	0	2.0876826722338206	7.339119507789378	OGFRL1;MARCKS;CRIM1;ANKRD1;AGRN;THBS1;CFB;CD55;B4GALT5
THRB HCC MUTANT BN HUMAN GSE29159 CREEDSID GENE 1696 UP	12/270	0.030080788060610125	0.07570460542760234	0	0	1.8557179308745073	6.5021917539693	ABCA1;ERO1A;SERPINE2;TFRC;GK;ANKRD1;TXN;SLC7A11;STK4;SAT1;MCL1;NFE2L2
ESRRA KO MOUSE GSE16623 CREEDSID GENE 2159 DOWN	10/210	0.03038956973596194	0.07638353984982475	0	0	1.9882692116512575	6.946328323358643	HELZ2;ISG20;CASP7;ACSL1;CKB;GPR84;SLC5A3;CD55;LRP12;PLA1A
FOXP2 OE SHSY5Y HUMAN GSE100291 RNASEQ DOWN	11/240	0.03044471584339399	0.07642404310431465	0	0	1.9137091162143354	6.682371466504145	CLIC4;MMP1;NEK7;FAM129A;CRIM1;INHBA;SLC5A3;MET;THBS1;CD44;GEM
DNMT1 KO MOUSE GSE27434 CREEDSID GENE 1052 DOWN	7/125	0.03092565577094051	0.07753192573559733	0	0	2.338204592901879	8.127994685618154	CD86;PPP1R15A;ZC3H12C;NR4A1;CD83;ADM;CHST2
KLF7 KO MOUSE GSE3595 CREEDSID GENE 95 UP	11/241	0.03124426280113398	0.07823051990360656	0	0	1.905768414487305	6.605239929348027	H1F0;CEBPB;BTG1;ARRDC3;ZFAND5;NEK7;IRF2;IL3RA;PIM3;SAT1;MPZL1
STAT1 DEFICIENT MOUSE GSE48970 CREEDSID GENE 1520 DOWN	10/211	0.031249912650861366	0.07814473687150263	0	0	1.9788461348187871	6.858163626781841	RNF144B;PLSCR1;CD83;GADD45B;CSF1;KYNU;NCK2;OTUD1;TM4SF1;GBP4
PPARG KO MOUSE GSE24292 CREEDSID GENE 3012 UP	12/272	0.031577292431391166	0.0788626767610509	0	0	1.8420729460886653	6.364945985469062	PLK3;IL1RN;TFRC;DUSP1;BHLHE40;CCL3;CKB;IL7R;PPP1R18;SAT1;HIST1H2AC;NFE2L2
EPAS1 KD HUVEC HUMAN GSE62974 RNASEQ DOWN	12/272	0.031577292431391166	0.0787622147524381	0	0	1.8420729460886653	6.364945985469062	ERO1A;SOCS3;CLIC4;CLDND1;MMP1;TFPI2;LRRC32;PTGS2;SOD2;MMP10;CD55;JAK1
TFE3 SIRNA 8988T HUMAN GSE62077 CONSTRUCT1 RNASEQ UP	10/212	0.03212728911521513	0.0800321018926097	0	0	1.9695119549375666	6.771279556073239	MT2A;CLIC4;H1F0;DNAJB6;SLCO4A1;ADM;MET;TM4SF1;MCL1;B4GALT5
PPARA ACTIVATION MOUSE GSE17250 CREEDSID GENE 502 DOWN	10/212	0.03212728911521513	0.07993040925996345	0	0	1.9695119549375666	6.771279556073239	DUSP4;OGFRL1;BAMBI;ARRDC3;CRIM1;N4BP2L1;AHR;MXD1;JUNB;CXCL2
ZRSR2 SHRNA TF1 HUMAN GSE63816 RNASEQ DOWN	10/212	0.03212728911521513	0.07982897473044573	0	0	1.9695119549375666	6.771279556073239	CD82;DDIT4;STAT3;UBR4;PDE4DIP;CSF2RB;SLC7A11;CD44;CD55;ETS2
NEUROD1 KO MOUSE GSE35396 CREEDSID GENE 3089 UP	11/243	0.03288804856352622	0.08161571493965063	0	0	1.8900830777425537	6.453964531782508	MT2A;GCH1;ARRDC3;DDIT4;ITPR1;ITGB8;TBC1D9;ELOVL7;CKB;SQSTM1;OTUD1
MYB OE HUMAN GSE2815 CREEDSID GENE 1740 UP	18/468	0.033835028617520614	0.08385947599127262	0	0	1.6059097478721698	5.4380257965343235	TGIF1;CDKN1A;CEBPB;HIST2H2AA4;BTG1;TFRC;HIST1H2BK;SLC3A2;SAT1;NDRG1;HIST2H2BE;ISG20;MT2A;MUC1;H1FX;IER3;NFE2L2;GRINA
HSF1 KD HUMAN GSE3697 CREEDSID GENE 777 DOWN	15/370	0.033918363010047366	0.08395974054825883	0	0	1.6927156801895844	5.727809168097954	C1S;GFPT2;FNDC3B;PVR;HIST2H2BE;IL6;KLF6;DNAJB6;SLCO4A1;LAMP3;GPD2;MAFG;DDIT4;ST3GAL1;MPZL1
FOSL1 KO MOUSE GSE43695 CREEDSID GENE 2299 UP	10/214	0.03393373265318564	0.08389172794815337	0	0	1.9511053011531032	6.601263722762484	CD86;IL4I1;IL1A;ADGRG2;IRF4;LUM;TNIP3;IL2RA;CHST2;GBP4
IRX6 SIRNA BT549 HUMAN GSE79586 RNASEQ UP	18/469	0.03443917951321751	0.08503393882330378	0	0	1.602485633271163	5.398069683247314	PTGER4;RDX;STAT3;ARRDC3;ZBTB10;SLC3A2;UBE2Z;AFF4;THBS1;RAP2C;MARCKS;MT2A;ZNFX1;PLAGL2;HBP1;FERMT2;ARL8B;MCL1
FOXQ1 SIRNA MDAMB231 HUMAN GSE79586 RNASEQ DOWN	6/101	0.034522571702163475	0.08513248790029734	0	0	2.4804150561193907	8.349429091063207	DUSP4;MARCKS;CRIM1;ANKRD1;THBS1;CD55
TFAP2C KO MOUSE GSE45941 CREEDSID GENE 1488 UP	9/185	0.03454620748003329	0.08508361540365432	0	0	2.0312588162275014	6.836115225279359	DUSP4;CSRNP1;SAMD9L;HEY1;BAMBI;UBD;NFKBIZ;ATG2A;RAPGEF2
LMX1B KO MOUSE GSE10516 CREEDSID GENE 84 DOWN	12/276	0.03472945275009471	0.08542747297071035	0	0	1.8153762367250612	6.099967631148127	GREM1;CYP27B1;CD83;PFKFB3;LUM;BHLHE40;BCL2;TMCC3;ITGB8;ADM;PHIP;IER3
GATA4 INACTIVATION MOUSE GSE5298 CREEDSID GENE 546 DOWN	10/215	0.034863088154561094	0.08564859047256038	0	0	1.942030392775647	6.5180883730195305	ADAM19;RAP1B;MARCKS;IGSF3;WTAP;RDX;KBTBD2;TWIST1;THBS1;MPZL1
FOXM1 KD HUMAN GSE2222 CREEDSID GENE 1733 UP	13/308	0.035256434965259355	0.08650639055385691	0	0	1.7623295285090692	5.895181219575564	TGIF1;CXCL8;TFRC;ADM;TXN;INHBA;F3;THBS1;MARCKS;BAMBI;AKT3;NCK2;SH3BP5
KDM2B OE MOUSE GSE34691 CREEDSID GENE 354 DOWN	13/308	0.035256434965259355	0.08639812223026008	0	0	1.7623295285090692	5.895181219575564	SAMD9L;RRAD;SLC7A11;ELOVL7;SLC5A3;ETS2;GEM;NFKB2;MT2A;HEY1;IRF1;CCL5;ARHGEF2
MECP2 KO MOUSE GSE8720 CREEDSID GENE 2418 DOWN	11/246	0.03546732804603928	0.08680628539268115	0	0	1.867033284111547	6.234291761804106	PTGER4;CDKN1A;MARCKS;TRAF3IP2;DPYSL3;ITPR1;PTGR1;PTGS2;AK8;IER3;HIST1H2BC
MYOD1 MUT MOUSE GSE6487 CREEDSID GENE 1180 UP	12/277	0.03555127473490704	0.08690311601866166	0	0	1.808822531899339	6.035641520050806	NFKBIA;H1F0;CEBPB;MARCKS;DRAM1;FNDC3B;ANKRD1;CXCL1;SLC3A2;SQSTM1;THBS1;TM4SF1
TET1 OE HUMAN GSE43741 CREEDSID GENE 2855 DOWN	12/277	0.03555127473490704	0.08679475801863838	0	0	1.808822531899339	6.035641520050806	DRAM1;TFRC;TRIM16L;GCH1;DTX3L;ACSL1;SLCO4A1;MMP1;NCK2;SLAMF7;SLC7A11;IL7R
NKX25 SHRNA H1 HUMAN GSE69618 DAY6 RNASEQ DOWN	7/129	0.0357946255334767	0.08728004582135414	0	0	2.2657021249049216	7.544691832551626	HIST2H2AA3;BAMBI;ANKRD1;PALM2-AKAP2;HIST1H2BD;HIST1H2BC;KDM6A
FOSL1 KO MOUSE GSE43695 CREEDSID GENE 2303 DOWN	10/216	0.03581005393782518	0.0872090617043056	0	0	1.9330395113276115	6.436106450070558	CD86;IL4I1;IL1A;ADGRG2;IRF4;LUM;TNIP3;IL2RA;CHST2;GBP4
KDM2B OE MOUSE GSE34691 CREEDSID GENE 607 UP	13/309	0.03603948472559876	0.0876587715437545	0	0	1.7566261967015966	5.837515031621949	SAMD9L;RRAD;SLC7A11;ELOVL7;SLC5A3;ETS2;GEM;NFKB2;MT2A;HEY1;IRF1;CCL5;ARHGEF2
CEBPA KO MOUSE GSE61468 CREEDSID GENE 1476 DOWN	12/278	0.03638681814421423	0.08839378402775618	0	0	1.8023159760291976	5.972061775262217	MT2A;ALAS1;DRAM1;SPHK1;FNDC3B;BCL2;CCL3;PMAIP1;AK4;CSF2RB;PTGS2;MET
GATA6 KD H1 HUMAN GSE92581 RNASEQ DOWN	12/278	0.03638681814421423	0.088284250218552	0	0	1.8023159760291976	5.972061775262217	ABCA1;SLC6A6;DUSP5;SPINK1;CEP350;UBR4;MSANTD3-TMEFF1;CKB;PVR;AFF4;TM4SF1;KDM6A
RORA TRUNCATION MOUSE GSE20646 CREEDSID GENE 2393 UP	9/187	0.03661279483199506	0.08872258945674051	0	0	2.0095341230058166	6.646247781547525	RALA;TFRC;RRAD;DUSP1;COL7A1;BHLHE40;ANKRD1;PRKAG2;GEM
TCF7L2 SIRNA PANC1 HUMAN GSE63776 RNASEQ UP	15/374	0.036727209075497	0.08888983358445379	0	0	1.6746117691715139	5.533314849754552	CLIC4;RDX;STAT3;PTPRJ;ITPR3;SLC5A3;ARNTL2;ETS2;RAP1B;MT2A;NAMPT;MET;BIRC2;JAK1;BIRC3
MYC OE U2OS HUMAN GSE59819 RNASEQ UP	10/217	0.03677476739343902	0.08889505500784395	0	0	1.9241314951463784	6.355297302640992	CLIC4;RNF213;BHLHE40;INHBA;PARP14;AGRN;THBS1;TM4SF1;MCL1;BIRC3
MYC OE U2OS HUMAN GSE66789 RNASEQ UP	10/217	0.03677476739343902	0.08878544334938791	0	0	1.9241314951463784	6.355297302640992	CLIC4;RNF213;BHLHE40;INHBA;PARP14;AGRN;THBS1;TM4SF1;MCL1;BIRC3
TAL1 KD JURKAT HUMAN GSE72299 RNASEQ UP	17/440	0.03706476142508583	0.08937537299300254	0	0	1.613209337635225	5.315667677782494	KDM6B;PPP1R15B;GRAMD1A;TFRC;STAT3;TNFAIP3;SLC3A2;IL2RG;MLLT6;NFKBIA;H1F0;CHST11;CNKSR3;H1FX;FBRS;LRP12;BIRC3
KLF15 DEFICIENCY MOUSE GSE7137 CREEDSID GENE 676 UP	7/130	0.03708657406620538	0.08931797296633473	0	0	2.248273647021038	7.406938114376135	CDKN1A;RAB12;ZFAND5;PDE4DIP;CYSTM1;FBXO32;SQSTM1
PRRX1 SIRNA MDAMB231 HUMAN GSE79586 RNASEQ DOWN	11/248	0.03726399210094025	0.08963500802658601	0	0	1.8519765640783892	6.092498746712541	ERO1A;NAMPT;DDIT4;LRRC61;CRIM1;PDE4DIP;TXN;AGRN;MET;THBS1;CFB
ESRRA KO MOUSE GSE8106 CREEDSID GENE 2613 DOWN	13/311	0.03764274794458236	0.09043496990857947	0	0	1.7453295652115541	5.724008953879168	PLK3;CLIC4;ALAS1;SERPINE2;PPTC7;LUM;PPP1R18;MT2A;RIT1;SSPN;FBXO6;SQSTM1;IER3
NFIX KD MOUSE GSE45492 CREEDSID GENE 2846 DOWN	9/188	0.03767717776719773	0.0904067574364867	0	0	1.9988451117132324	6.553614931129506	RAB20;CRIM1;GZMB;PIM2;ELOVL7;CLEC4E;GEM;CD55;HBEGF
LIN28 SIRNA MCF7 HUMAN GSE71012 RNASEQ DOWN	18/475	0.038232395429337526	0.09162672001302677	0	0	1.5822437094824746	5.1645575077614625	FYTTD1;PPP1R15B;SMG1;CLIC4;PFKFB3;TFRC;IGSF3;FNDC3B;UBR4;PTPRJ;SLC3A2;SLC7A11;AFF4;THBS1;REL;JAK1;ARL8B;PTGES
REST INHIBITION HUMAN GSE40695 CREEDSID GENE 1710 DOWN	13/312	0.03846313769904942	0.09206702153391046	0	0	1.7397355601948503	5.668154068738046	HIST2H2AA3;TNFAIP6;HIST1H2BJ;LUM;LSS;THBS1;HIST2H2BE;GREM1;IL1A;ANKRD1;STAT4;HIST1H2BG;HIST1H2AC
GATA4 OE A549 HUMAN GSE85001 RNASEQ DOWN	19/509	0.03853336604443342	0.0921225039255197	0	0	1.558584313259041	5.075110186797037	GRAMD1A;CEBPB;PFKFB3;MMP7;TFPI2;SOD2;NFKB2;NR4A1;H1F0;COL7A1;KYNU;BHLHE40;DDIT4;H1FX;AGRN;JUNB;SQSTM1;CD44;IER3
SRF MUT MOUSE GSE3181 CREEDSID GENE 851 DOWN	10/219	0.03875797254938415	0.0925464759167002	0	0	1.9065595180217538	6.197116902860981	ERO1A;KCTD9;NR4A1;DUSP1;BHLHE40;ANKRD1;G0S2;THBS1;RHOQ;HBEGF
KDM2B KD MOUSE GSE41298 CREEDSID GENE 1376 UP	9/189	0.0387624941003673	0.09244453526007207	0	0	1.9882692116512575	6.462475686957093	SAMD9L;DYRK3;SERPINE2;BCL11A;CD80;ZC3H12A;CCL3;PMAIP1;PTGES
JUN SIRNA PC3 HUMAN GSE53470 RNASEQ DOWN	18/476	0.03889314071369031	0.09264327191898493	0	0	1.5789196680759987	5.1266532826725335	DUSP4;PPP1R15A;SPAG9;DUSP5;ITPR3;DENND3;SLC3A2;SLC5A3;TM4SF1;AKAP2;EHD1;ADAM19;H1F0;CNKSR3;ST3GAL1;SQSTM1;IER3;BCL9L
MITF KD 501MEL HUMAN GSE61966 RNASEQ UP	15/378	0.0397005081027694	0.09445151259443801	0	0	1.6568910097093812	5.345778726865609	SERPINE2;TFRC;MYO10;ACSL1;ITPR1;SLC3A2;SLC7A11;AHR;NR4A1;MARCKS;BAMBI;LRRFIP2;LONRF1;CPEB2;IER3
NFKB1 INACTIVATION HUMAN GSE20667 CREEDSID GENE 2577 UP	10/220	0.03977672456545383	0.09451799356694005	0	0	1.8978933383943823	6.119706486378783	NFKBIA;MT2A;CEBPB;BTG1;TFRC;GCH1;PMAIP1;SLC3A2;IER5;BIRC2
NR1I3 KO MOUSE GSE40120 CREEDSID GENE 3067 DOWN	10/220	0.03977672456545383	0.09440342630201043	0	0	1.8978933383943823	6.119706486378783	SOCS3;ALAS1;P2RX4;SERPINE2;DDIT4;TFPI2;CXCL1;AHR;CPEB2;FERMT2
